x;y
0.294519;1.82277
0.294051;1.82629
0.293582;1.82981
0.293113;1.83333
0.292644;1.83685
0.292175;1.84037
0.291705;1.84389
0.291235;1.84741
0.290764;1.85093
0.290294;1.85445
0.289823;1.85797
0.289352;1.86149
0.28888;1.86501
0.288408;1.86853
0.287937;1.87205
0.287464;1.87557
0.286992;1.87909
0.286519;1.88261
0.286046;1.88613
0.285573;1.88965
0.2851;1.89317
0.284626;1.89669
0.284153;1.90021
0.283679;1.90373
0.283205;1.90725
0.28273;1.91077
0.282256;1.91428
0.281782;1.9178
0.281307;1.92132
0.280832;1.92484
0.280357;1.92836
0.279882;1.93188
0.279407;1.9354
0.278931;1.93892
0.278456;1.94244
0.27798;1.94596
0.277505;1.94948
0.277029;1.953
0.276553;1.95652
0.276077;1.96004
0.275601;1.96356
0.275125;1.96708
0.274649;1.9706
0.274173;1.97412
0.273697;1.97764
0.273221;1.98116
0.272745;1.98467
0.272268;1.98819
0.271792;1.99171
0.271316;1.99523
0.270839;1.99875
0.270363;2.00227
0.269887;2.00579
0.26941;2.00931
0.268934;2.01283
0.268458;2.01635
0.267982;2.01987
0.267506;2.02339
0.267029;2.02691
0.266553;2.03043
0.266077;2.03395
0.265601;2.03747
0.265125;2.04099
0.264649;2.04451
0.264173;2.04803
0.263698;2.05154
0.263222;2.05506
0.262747;2.05858
0.262271;2.0621
0.261796;2.06562
0.26132;2.06914
0.260845;2.07266
0.26037;2.07618
0.259895;2.0797
0.25942;2.08322
0.258946;2.08674
0.258471;2.09026
0.257997;2.09378
0.257522;2.0973
0.257048;2.10082
0.256574;2.10434
0.2561;2.10786
0.255627;2.11138
0.255153;2.1149
0.25468;2.11842
0.254207;2.12194
0.253734;2.12546
0.253261;2.12898
0.252788;2.1325
0.252316;2.13601
0.251844;2.13953
0.251372;2.14305
0.2509;2.14657
0.250428;2.15009
0.249957;2.15361
0.249486;2.15713
0.249015;2.16065
0.248544;2.16417
0.248074;2.16769
0.247603;2.17121
0.247133;2.17473
0.246664;2.17825
0.246194;2.18177
0.245725;2.18529
0.245256;2.18881
0.244787;2.19233
0.244319;2.19585
0.24385;2.19937
0.243382;2.20289
0.242915;2.20641
0.242447;2.20993
0.24198;2.21345
0.241513;2.21697
0.241047;2.22049
0.240581;2.22401
0.240115;2.22753
0.239649;2.23105
0.239184;2.23457
0.238719;2.23809
0.238254;2.24161
0.23779;2.24513
0.237326;2.24865
0.236862;2.25217
0.236398;2.2557
0.235935;2.25922
0.235472;2.26274
0.23501;2.26626
0.234548;2.26978
0.234086;2.2733
0.233625;2.27682
0.233164;2.28034
0.232703;2.28386
0.232243;2.28738
0.231783;2.2909
0.231323;2.29442
0.230864;2.29794
0.230405;2.30146
0.229946;2.30498
0.229488;2.3085
0.22903;2.31202
0.228573;2.31554
0.228116;2.31906
0.227659;2.32259
0.227203;2.32611
0.226747;2.32963
0.226292;2.33315
0.225837;2.33667
0.225382;2.34019
0.224928;2.34371
0.224474;2.34723
0.224021;2.35075
0.223568;2.35427
0.223115;2.35779
0.222663;2.36132
0.222211;2.36484
0.22176;2.36836
0.221309;2.37188
0.220858;2.3754
0.220408;2.37892
0.219959;2.38244
0.219509;2.38596
0.219061;2.38948
0.218612;2.39301
0.218164;2.39653
0.217717;2.40005
0.21727;2.40357
0.216823;2.40709
0.216377;2.41061
0.215932;2.41413
0.215486;2.41766
0.215042;2.42118
0.214597;2.4247
0.214154;2.42822
0.21371;2.43174
0.213267;2.43526
0.212825;2.43879
0.212383;2.44231
0.211941;2.44583
0.2115;2.44935
0.21106;2.45287
0.21062;2.45639
0.21018;2.45992
0.209741;2.46344
0.209303;2.46696
0.208865;2.47048
0.208427;2.474
0.20799;2.47753
0.207553;2.48105
0.207117;2.48457
0.206682;2.48809
0.206246;2.49161
0.205812;2.49514
0.205378;2.49866
0.204944;2.50218
0.204511;2.5057
0.204078;2.50923
0.203646;2.51275
0.203215;2.51627
0.202784;2.51979
0.202353;2.52331
0.201923;2.52684
0.201493;2.53036
0.201064;2.53388
0.200636;2.5374
0.200208;2.54093
0.199781;2.54445
0.199354;2.54797
0.198927;2.55149
0.198501;2.55502
0.198076;2.55854
0.197651;2.56206
0.197227;2.56559
0.196803;2.56911
0.19638;2.57263
0.195958;2.57615
0.195536;2.57968
0.195114;2.5832
0.194693;2.58672
0.194272;2.59025
0.193853;2.59377
0.193433;2.59729
0.193014;2.60082
0.192596;2.60434
0.192178;2.60786
0.191761;2.61138
0.191345;2.61491
0.190928;2.61843
0.190513;2.62195
0.190098;2.62548
0.189684;2.629
0.18927;2.63252
0.188857;2.63605
0.188444;2.63957
0.188032;2.6431
0.18762;2.64662
0.187209;2.65014
0.186799;2.65367
0.186389;2.65719
0.185979;2.66071
0.185571;2.66424
0.185162;2.66776
0.184755;2.67128
0.184348;2.67481
0.183941;2.67833
0.183535;2.68186
0.18313;2.68538
0.182725;2.6889
0.182321;2.69243
0.181918;2.69595
0.181515;2.69948
0.181112;2.703
0.18071;2.70652
0.180309;2.71005
0.179909;2.71357
0.179508;2.7171
0.179109;2.72062
